State,Year,Month,Crime Description,Crime Count,Month_sin,Month_cos,Lag_1,Lag_3,Rolling_Mean_3
Bihar,2024,1,DOMESTIC_VIOLENCE,10565,0.49999999999999994,0.8660254037844387,9900.0,11300.0,11333.333333333334
Bihar,2024,1,DRUG_OFFENCE,17625,0.49999999999999994,0.8660254037844387,20600.0,22000.0,21300.0
Bihar,2024,1,EXTORTION,20248,0.49999999999999994,0.8660254037844387,20900.0,17600.0,19100.0
Bihar,2024,1,FIREARM_OFFENCE,20764,0.49999999999999994,0.8660254037844387,23100.0,21800.0,22166.666666666668
Bihar,2024,1,FRAUD,24156,0.49999999999999994,0.8660254037844387,31300.0,31800.0,30433.333333333332
Bihar,2024,1,HOMICIDE,9428,0.49999999999999994,0.8660254037844387,9600.0,8700.0,9733.333333333334
Bihar,2024,1,IDENTITY_THEFT,27690,0.49999999999999994,0.8660254037844387,38200.0,40000.0,40166.666666666664
Bihar,2024,1,ILLEGAL_POSSESION,13665,0.49999999999999994,0.8660254037844387,13900.0,12900.0,13833.333333333334
Bihar,2024,1,KIDNAPPING,11322,0.49999999999999994,0.8660254037844387,12800.0,13200.0,12866.666666666666
Bihar,2024,1,PUBLIC_INTOXICATION,22662,0.49999999999999994,0.8660254037844387,32800.0,32300.0,31600.0
Bihar,2024,1,ROBBERY,26402,0.49999999999999994,0.8660254037844387,31300.0,30000.0,30300.0
Bihar,2024,1,SEXUAL_ASSUALT,20021,0.49999999999999994,0.8660254037844387,20800.0,17200.0,20533.333333333332
Bihar,2024,1,SHOP_LIFTING,10981,0.49999999999999994,0.8660254037844387,12200.0,17300.0,15333.333333333334
Bihar,2024,1,TRAFFIC_VIOLATION,21607,0.49999999999999994,0.8660254037844387,26100.0,30000.0,28700.0
Bihar,2024,1,VANDALISM,34051,0.49999999999999994,0.8660254037844387,57600.0,48700.0,54000.0
Bihar,2024,1,VEHICLE_STOLEN,10436,0.49999999999999994,0.8660254037844387,12000.0,11500.0,11300.0
Chhattisgarh,2024,1,ARSON,25458,0.49999999999999994,0.8660254037844387,29000.0,29900.0,29400.0
Chhattisgarh,2024,1,ASSAULT,25208,0.49999999999999994,0.8660254037844387,37000.0,34000.0,37066.666666666664
Chhattisgarh,2024,1,BURGLARY,9558,0.49999999999999994,0.8660254037844387,8200.0,6600.0,7433.333333333333
Chhattisgarh,2024,1,COUNTER_FEITING,15473,0.49999999999999994,0.8660254037844387,14700.0,16400.0,15200.0
Chhattisgarh,2024,1,CYBER_CRIME,26680,0.49999999999999994,0.8660254037844387,36000.0,34800.0,36566.666666666664
Chhattisgarh,2024,1,DOMESTIC_VIOLENCE,13634,0.49999999999999994,0.8660254037844387,12800.0,13200.0,12733.333333333334
Chhattisgarh,2024,1,DRUG_OFFENCE,19548,0.49999999999999994,0.8660254037844387,21800.0,22800.0,21600.0
Chhattisgarh,2024,1,EXTORTION,25292,0.49999999999999994,0.8660254037844387,28600.0,29200.0,29633.333333333332
Chhattisgarh,2024,1,FIREARM_OFFENCE,15365,0.49999999999999994,0.8660254037844387,14000.0,10100.0,12800.0
Chhattisgarh,2024,1,FRAUD,18448,0.49999999999999994,0.8660254037844387,19000.0,17500.0,17766.666666666668
Chhattisgarh,2024,1,HOMICIDE,8119,0.49999999999999994,0.8660254037844387,6800.0,8800.0,7500.0
Chhattisgarh,2024,1,IDENTITY_THEFT,22597,0.49999999999999994,0.8660254037844387,24300.0,27300.0,26766.666666666668
Chhattisgarh,2024,1,ILLEGAL_POSSESION,18558,0.49999999999999994,0.8660254037844387,17800.0,16800.0,16200.0
Chhattisgarh,2024,1,KIDNAPPING,13331,0.49999999999999994,0.8660254037844387,13300.0,10700.0,11666.666666666666
Chhattisgarh,2024,1,PUBLIC_INTOXICATION,17389,0.49999999999999994,0.8660254037844387,17900.0,15800.0,16466.666666666668
Chhattisgarh,2024,1,ROBBERY,19002,0.49999999999999994,0.8660254037844387,17400.0,17800.0,17333.333333333332
Chhattisgarh,2024,1,SEXUAL_ASSUALT,12562,0.49999999999999994,0.8660254037844387,10700.0,9000.0,9066.666666666666
Chhattisgarh,2024,1,SHOP_LIFTING,27794,0.49999999999999994,0.8660254037844387,39500.0,36900.0,36833.333333333336
Chhattisgarh,2024,1,TRAFFIC_VIOLATION,34329,0.49999999999999994,0.8660254037844387,57500.0,60000.0,57900.0
Chhattisgarh,2024,1,VANDALISM,20750,0.49999999999999994,0.8660254037844387,23400.0,25900.0,24000.0
Chhattisgarh,2024,1,VEHICLE_STOLEN,15812,0.49999999999999994,0.8660254037844387,16800.0,16100.0,15833.333333333334
Goa,2024,1,ARSON,5650,0.49999999999999994,0.8660254037844387,4400.0,3600.0,3933.3333333333335
Goa,2024,1,ASSAULT,13992,0.49999999999999994,0.8660254037844387,17400.0,16900.0,16566.666666666668
Goa,2024,1,BURGLARY,25319,0.49999999999999994,0.8660254037844387,39100.0,38900.0,37700.0
Goa,2024,1,COUNTER_FEITING,15184,0.49999999999999994,0.8660254037844387,16400.0,17300.0,17800.0
Goa,2024,1,CYBER_CRIME,8381,0.49999999999999994,0.8660254037844387,8700.0,8600.0,8633.333333333334
Goa,2024,1,DOMESTIC_VIOLENCE,17663,0.49999999999999994,0.8660254037844387,20500.0,20800.0,21200.0
Goa,2024,1,DRUG_OFFENCE,14393,0.49999999999999994,0.8660254037844387,17500.0,18000.0,18933.333333333332
Goa,2024,1,EXTORTION,25085,0.49999999999999994,0.8660254037844387,34800.0,31100.0,34366.666666666664
Goa,2024,1,FIREARM_OFFENCE,17241,0.49999999999999994,0.8660254037844387,19900.0,20500.0,18633.333333333332
Goa,2024,1,FRAUD,13855,0.49999999999999994,0.8660254037844387,16000.0,17900.0,16100.0
Goa,2024,1,HOMICIDE,23943,0.49999999999999994,0.8660254037844387,33900.0,28900.0,32266.666666666668
Goa,2024,1,IDENTITY_THEFT,22202,0.49999999999999994,0.8660254037844387,28400.0,31400.0,28400.0
Goa,2024,1,ILLEGAL_POSSESION,17467,0.49999999999999994,0.8660254037844387,18900.0,14100.0,17366.666666666668
Goa,2024,1,KIDNAPPING,17853,0.49999999999999994,0.8660254037844387,23900.0,25100.0,24000.0
Goa,2024,1,PUBLIC_INTOXICATION,24755,0.49999999999999994,0.8660254037844387,42700.0,42100.0,41233.333333333336
Goa,2024,1,ROBBERY,21057,0.49999999999999994,0.8660254037844387,25300.0,26000.0,26566.666666666668
Goa,2024,1,SEXUAL_ASSUALT,7100,0.49999999999999994,0.8660254037844387,6600.0,4500.0,5566.666666666667
Goa,2024,1,SHOP_LIFTING,16143,0.49999999999999994,0.8660254037844387,22400.0,24300.0,23233.333333333332
Goa,2024,1,TRAFFIC_VIOLATION,22725,0.49999999999999994,0.8660254037844387,25600.0,21700.0,24100.0
Goa,2024,1,VANDALISM,17886,0.49999999999999994,0.8660254037844387,23200.0,23700.0,23033.333333333332
Goa,2024,1,VEHICLE_STOLEN,14568,0.49999999999999994,0.8660254037844387,17900.0,16100.0,17800.0
Gujarat,2024,1,ARSON,22485,0.49999999999999994,0.8660254037844387,27200.0,25500.0,26600.0
Gujarat,2024,1,ASSAULT,7929,0.49999999999999994,0.8660254037844387,7600.0,11100.0,9733.333333333334
Gujarat,2024,1,BURGLARY,22096,0.49999999999999994,0.8660254037844387,28200.0,28500.0,27700.0
Gujarat,2024,1,COUNTER_FEITING,27188,0.49999999999999994,0.8660254037844387,36900.0,41200.0,39333.333333333336
Gujarat,2024,1,CYBER_CRIME,27122,0.49999999999999994,0.8660254037844387,36900.0,39800.0,37066.666666666664
Gujarat,2024,1,DOMESTIC_VIOLENCE,23754,0.49999999999999994,0.8660254037844387,26300.0,23100.0,26466.666666666668
Gujarat,2024,1,DRUG_OFFENCE,22492,0.49999999999999994,0.8660254037844387,31600.0,28100.0,30566.666666666668
Gujarat,2024,1,EXTORTION,32633,0.49999999999999994,0.8660254037844387,52800.0,57600.0,54433.333333333336
Gujarat,2024,1,FIREARM_OFFENCE,28135,0.49999999999999994,0.8660254037844387,37500.0,30600.0,33500.0
Gujarat,2024,1,FRAUD,28094,0.49999999999999994,0.8660254037844387,39900.0,39300.0,41833.333333333336
Gujarat,2024,1,HOMICIDE,16441,0.49999999999999994,0.8660254037844387,18700.0,30400.0,24900.0
Gujarat,2024,1,IDENTITY_THEFT,20422,0.49999999999999994,0.8660254037844387,20200.0,14400.0,18100.0
Gujarat,2024,1,ILLEGAL_POSSESION,14626,0.49999999999999994,0.8660254037844387,14200.0,11300.0,12733.333333333334
Gujarat,2024,1,KIDNAPPING,13278,0.49999999999999994,0.8660254037844387,14800.0,17900.0,15433.333333333334
Gujarat,2024,1,PUBLIC_INTOXICATION,14724,0.49999999999999994,0.8660254037844387,16000.0,15300.0,15033.333333333334
Gujarat,2024,1,ROBBERY,15704,0.49999999999999994,0.8660254037844387,14900.0,15600.0,15333.333333333334
Gujarat,2024,1,SEXUAL_ASSUALT,30782,0.49999999999999994,0.8660254037844387,52900.0,52300.0,52633.333333333336
Gujarat,2024,1,SHOP_LIFTING,18424,0.49999999999999994,0.8660254037844387,20800.0,16300.0,19166.666666666668
Gujarat,2024,1,TRAFFIC_VIOLATION,25913,0.49999999999999994,0.8660254037844387,32800.0,37400.0,34433.333333333336
Gujarat,2024,1,VANDALISM,29513,0.49999999999999994,0.8660254037844387,42400.0,49300.0,45166.666666666664
Gujarat,2024,1,VEHICLE_STOLEN,27959,0.49999999999999994,0.8660254037844387,39000.0,29600.0,34533.333333333336
Haryana,2024,1,ARSON,16460,0.49999999999999994,0.8660254037844387,17400.0,20000.0,18866.666666666668
Haryana,2024,1,ASSAULT,4064,0.49999999999999994,0.8660254037844387,2800.0,3200.0,2800.0
Haryana,2024,1,BURGLARY,4495,0.49999999999999994,0.8660254037844387,2200.0,2200.0,2066.6666666666665
Haryana,2024,1,COUNTER_FEITING,30484,0.49999999999999994,0.8660254037844387,48300.0,51500.0,48333.333333333336
Haryana,2024,1,CYBER_CRIME,20952,0.49999999999999994,0.8660254037844387,25300.0,26400.0,26966.666666666668
Haryana,2024,1,DOMESTIC_VIOLENCE,12999,0.49999999999999994,0.8660254037844387,13700.0,10600.0,12400.0
Haryana,2024,1,DRUG_OFFENCE,21408,0.49999999999999994,0.8660254037844387,32900.0,32900.0,33066.666666666664
Haryana,2024,1,EXTORTION,17400,0.49999999999999994,0.8660254037844387,18700.0,19800.0,19233.333333333332
Haryana,2024,1,FIREARM_OFFENCE,19430,0.49999999999999994,0.8660254037844387,23900.0,29100.0,27366.666666666668
Haryana,2024,1,FRAUD,13493,0.49999999999999994,0.8660254037844387,15600.0,20400.0,16900.0
Haryana,2024,1,HOMICIDE,26164,0.49999999999999994,0.8660254037844387,44600.0,44800.0,44833.333333333336
Haryana,2024,1,IDENTITY_THEFT,12973,0.49999999999999994,0.8660254037844387,13800.0,14100.0,13166.666666666666
Haryana,2024,1,ILLEGAL_POSSESION,25597,0.49999999999999994,0.8660254037844387,35200.0,37100.0,34333.333333333336
Haryana,2024,1,KIDNAPPING,24933,0.49999999999999994,0.8660254037844387,36000.0,29600.0,33000.0
Haryana,2024,1,PUBLIC_INTOXICATION,7997,0.49999999999999994,0.8660254037844387,8200.0,10100.0,8833.333333333334
Haryana,2024,1,ROBBERY,7302,0.49999999999999994,0.8660254037844387,6100.0,6100.0,5766.666666666667
Haryana,2024,1,SEXUAL_ASSUALT,5698,0.49999999999999994,0.8660254037844387,4000.0,3100.0,3633.3333333333335
Haryana,2024,1,SHOP_LIFTING,22037,0.49999999999999994,0.8660254037844387,28800.0,27000.0,27600.0
Haryana,2024,1,TRAFFIC_VIOLATION,24915,0.49999999999999994,0.8660254037844387,31300.0,33300.0,32733.333333333332
Haryana,2024,1,VANDALISM,21486,0.49999999999999994,0.8660254037844387,27200.0,24900.0,25600.0
Haryana,2024,1,VEHICLE_STOLEN,10315,0.49999999999999994,0.8660254037844387,12300.0,13000.0,13100.0
Himachal Pradesh,2024,1,ARSON,18732,0.49999999999999994,0.8660254037844387,18700.0,16800.0,17533.333333333332
Himachal Pradesh,2024,1,ASSAULT,24292,0.49999999999999994,0.8660254037844387,39000.0,41300.0,41533.333333333336
Himachal Pradesh,2024,1,BURGLARY,13154,0.49999999999999994,0.8660254037844387,12800.0,12100.0,13400.0
Himachal Pradesh,2024,1,COUNTER_FEITING,15434,0.49999999999999994,0.8660254037844387,14500.0,14100.0,13600.0
Himachal Pradesh,2024,1,CYBER_CRIME,21177,0.49999999999999994,0.8660254037844387,26400.0,31300.0,29200.0
Himachal Pradesh,2024,1,DOMESTIC_VIOLENCE,26202,0.49999999999999994,0.8660254037844387,37000.0,36400.0,36033.333333333336
Himachal Pradesh,2024,1,DRUG_OFFENCE,23866,0.49999999999999994,0.8660254037844387,47000.0,51000.0,46666.666666666664
Himachal Pradesh,2024,1,EXTORTION,21229,0.49999999999999994,0.8660254037844387,23200.0,23500.0,24000.0
Himachal Pradesh,2024,1,FIREARM_OFFENCE,23945,0.49999999999999994,0.8660254037844387,32200.0,35100.0,33800.0
Himachal Pradesh,2024,1,FRAUD,17565,0.49999999999999994,0.8660254037844387,19400.0,23500.0,22100.0
Himachal Pradesh,2024,1,HOMICIDE,19004,0.49999999999999994,0.8660254037844387,21500.0,20800.0,21933.333333333332
Himachal Pradesh,2024,1,IDENTITY_THEFT,25470,0.49999999999999994,0.8660254037844387,29600.0,24300.0,28033.333333333332
Himachal Pradesh,2024,1,ILLEGAL_POSSESION,23832,0.49999999999999994,0.8660254037844387,29000.0,26500.0,28333.333333333332
Himachal Pradesh,2024,1,KIDNAPPING,9662,0.49999999999999994,0.8660254037844387,9000.0,6400.0,7633.333333333333
Himachal Pradesh,2024,1,PUBLIC_INTOXICATION,9400,0.49999999999999994,0.8660254037844387,8300.0,7200.0,8466.666666666666
Himachal Pradesh,2024,1,ROBBERY,10856,0.49999999999999994,0.8660254037844387,8800.0,10200.0,9533.333333333334
Himachal Pradesh,2024,1,SEXUAL_ASSUALT,20647,0.49999999999999994,0.8660254037844387,20300.0,17300.0,19333.333333333332
Himachal Pradesh,2024,1,SHOP_LIFTING,25277,0.49999999999999994,0.8660254037844387,40400.0,37000.0,39000.0
Himachal Pradesh,2024,1,TRAFFIC_VIOLATION,9087,0.49999999999999994,0.8660254037844387,6900.0,10700.0,8700.0
Himachal Pradesh,2024,1,VANDALISM,22573,0.49999999999999994,0.8660254037844387,24300.0,19700.0,21566.666666666668
Himachal Pradesh,2024,1,VEHICLE_STOLEN,6600,0.49999999999999994,0.8660254037844387,6000.0,4300.0,5133.333333333333
Jammu & Kashmir,2024,1,ARSON,25705,0.49999999999999994,0.8660254037844387,38100.0,40400.0,41233.333333333336
Jammu & Kashmir,2024,1,ASSAULT,6673,0.49999999999999994,0.8660254037844387,7600.0,6300.0,7100.0
Jammu & Kashmir,2024,1,BURGLARY,28516,0.49999999999999994,0.8660254037844387,48800.0,49900.0,50200.0
Jammu & Kashmir,2024,1,COUNTER_FEITING,9547,0.49999999999999994,0.8660254037844387,8800.0,10900.0,10933.333333333334
Jammu & Kashmir,2024,1,CYBER_CRIME,19634,0.49999999999999994,0.8660254037844387,23800.0,26700.0,25600.0
Jammu & Kashmir,2024,1,DOMESTIC_VIOLENCE,24924,0.49999999999999994,0.8660254037844387,32100.0,31100.0,31100.0
Jammu & Kashmir,2024,1,DRUG_OFFENCE,12128,0.49999999999999994,0.8660254037844387,13300.0,14300.0,14566.666666666666
Jammu & Kashmir,2024,1,EXTORTION,4812,0.49999999999999994,0.8660254037844387,2600.0,3300.0,2866.6666666666665
Jammu & Kashmir,2024,1,FIREARM_OFFENCE,18405,0.49999999999999994,0.8660254037844387,20200.0,16400.0,17800.0
Jammu & Kashmir,2024,1,FRAUD,23182,0.49999999999999994,0.8660254037844387,31700.0,36900.0,35700.0
Jammu & Kashmir,2024,1,HOMICIDE,25694,0.49999999999999994,0.8660254037844387,38200.0,29500.0,33066.666666666664
Jammu & Kashmir,2024,1,IDENTITY_THEFT,24282,0.49999999999999994,0.8660254037844387,31900.0,37800.0,35000.0
Jammu & Kashmir,2024,1,ILLEGAL_POSSESION,18191,0.49999999999999994,0.8660254037844387,21200.0,23400.0,22266.666666666668
Jammu & Kashmir,2024,1,KIDNAPPING,16897,0.49999999999999994,0.8660254037844387,20300.0,20100.0,21900.0
Jammu & Kashmir,2024,1,PUBLIC_INTOXICATION,16676,0.49999999999999994,0.8660254037844387,22800.0,25100.0,24566.666666666668
Jammu & Kashmir,2024,1,ROBBERY,5703,0.49999999999999994,0.8660254037844387,4000.0,2800.0,3566.6666666666665
Jammu & Kashmir,2024,1,SEXUAL_ASSUALT,21192,0.49999999999999994,0.8660254037844387,28100.0,33200.0,31666.666666666668
Jammu & Kashmir,2024,1,SHOP_LIFTING,20107,0.49999999999999994,0.8660254037844387,25500.0,28500.0,25600.0
Jammu & Kashmir,2024,1,TRAFFIC_VIOLATION,20098,0.49999999999999994,0.8660254037844387,21000.0,17600.0,20366.666666666668
Jammu & Kashmir,2024,1,VANDALISM,27218,0.49999999999999994,0.8660254037844387,38400.0,39900.0,38166.666666666664
Jammu & Kashmir,2024,1,VEHICLE_STOLEN,14927,0.49999999999999994,0.8660254037844387,18100.0,19300.0,19566.666666666668
Jharkhand,2024,1,ARSON,16411,0.49999999999999994,0.8660254037844387,16500.0,15100.0,15266.666666666666
Jharkhand,2024,1,ASSAULT,16651,0.49999999999999994,0.8660254037844387,18600.0,17700.0,19300.0
Jharkhand,2024,1,BURGLARY,21611,0.49999999999999994,0.8660254037844387,28600.0,36000.0,31933.333333333332
Jharkhand,2024,1,COUNTER_FEITING,42699,0.49999999999999994,0.8660254037844387,59200.0,63400.0,62033.333333333336
Jharkhand,2024,1,CYBER_CRIME,15294,0.49999999999999994,0.8660254037844387,15400.0,15600.0,16633.333333333332
Jharkhand,2024,1,DOMESTIC_VIOLENCE,32940,0.49999999999999994,0.8660254037844387,48700.0,47800.0,47433.333333333336
Jharkhand,2024,1,DRUG_OFFENCE,13674,0.49999999999999994,0.8660254037844387,15000.0,18200.0,17100.0
Jharkhand,2024,1,EXTORTION,20947,0.49999999999999994,0.8660254037844387,23100.0,28700.0,25666.666666666668
Jharkhand,2024,1,FIREARM_OFFENCE,12135,0.49999999999999994,0.8660254037844387,11700.0,7600.0,9300.0
Jharkhand,2024,1,FRAUD,24866,0.49999999999999994,0.8660254037844387,28700.0,25800.0,25833.333333333332
Jharkhand,2024,1,HOMICIDE,4783,0.49999999999999994,0.8660254037844387,2900.0,3300.0,2800.0
Jharkhand,2024,1,IDENTITY_THEFT,28087,0.49999999999999994,0.8660254037844387,35300.0,36600.0,35333.333333333336
Jharkhand,2024,1,ILLEGAL_POSSESION,27014,0.49999999999999994,0.8660254037844387,34500.0,38900.0,38733.333333333336
Jharkhand,2024,1,KIDNAPPING,14015,0.49999999999999994,0.8660254037844387,15200.0,16200.0,15733.333333333334
Jharkhand,2024,1,PUBLIC_INTOXICATION,12763,0.49999999999999994,0.8660254037844387,14100.0,16200.0,14800.0
Jharkhand,2024,1,ROBBERY,19639,0.49999999999999994,0.8660254037844387,19800.0,22100.0,20700.0
Jharkhand,2024,1,SEXUAL_ASSUALT,19377,0.49999999999999994,0.8660254037844387,20700.0,20200.0,20033.333333333332
Jharkhand,2024,1,SHOP_LIFTING,15279,0.49999999999999994,0.8660254037844387,18000.0,19700.0,19000.0
